"","name","position","team","xP","assists","bonus","bps","clean_sheets","creativity","element","expected_assists","expected_goal_involvements","expected_goals","expected_goals_conceded","fixture","goals_conceded","goals_scored","ict_index","influence","kickoff_time","minutes","opponent_team","own_goals","penalties_missed","penalties_saved","red_cards","round","saves","selected","starts","team_a_score","team_h_score","threat","total_points","transfers_balance","transfers_in","transfers_out","value","was_home","yellow_cards","GW"
"17654","Mateusz Lis","GK","Southampton",0,0,0,0,0,0,421,0,0,0,0,69,0,0,0,0,"2023-03-15T19:30:00Z",0,4,0,0,0,0,27,0,15022,0,2,0,0,0,-134,0,134,40,"True",0,27
"17655","Takehiro Tomiyasu","DEF","Arsenal",1.2,0,0,5,0,0.1,14,0,0,0,0.11,264,0,0,0.7,7,"2023-03-12T14:00:00Z",10,9,0,0,0,0,27,0,61700,0,3,0,0,1,-114,831,945,42,"False",0,27
"17659","Shandon Baptiste","MID","Brentford",0.9,0,0,0,0,0,94,0,0,0,0,263,0,0,0,0,"2023-03-11T15:00:00Z",0,8,0,0,0,0,27,0,19061,0,0,1,0,0,37,263,226,45,"False",0,27
"17660","Shandon Baptiste","MID","Brentford",0.9,0,0,0,0,0,94,0,0,0,0,69,0,0,0,0,"2023-03-15T19:30:00Z",0,17,0,0,0,0,27,0,19061,0,2,0,0,0,37,263,226,45,"False",0,27
"17662","Bukayo Saka","MID","Arsenal",6.3,0,0,6,1,18.8,13,0.15,0.15,0,0.62,264,0,0,4,7,"2023-03-12T14:00:00Z",71,9,0,0,0,0,27,0,4567839,1,3,0,14,3,40408,134023,93615,85,"False",0,27
"17663","Lloyd Kelly","DEF","Bournemouth",0.4,0,0,24,1,0.3,73,0,0,0,1.75,261,0,0,0.9,8.8,"2023-03-11T12:30:00Z",90,12,0,0,0,0,27,0,53503,1,0,1,0,6,-388,41,429,43,"True",0,27
"17666","Trent Alexander-Arnold","DEF","Liverpool",7.6,0,0,19,0,30.3,285,0.1,0.17,0.07,0.8,261,1,0,5.6,19.2,"2023-03-11T12:30:00Z",64,3,0,0,0,0,27,0,2262864,1,0,1,6,2,17815,80616,62801,73,"False",0,27
"17668","Mohamed Salah","MID","Liverpool",8.6,0,0,-4,0,8.4,283,0.41,1.28,0.86,0.86,261,1,0,3.1,3.6,"2023-03-11T12:30:00Z",90,3,0,1,0,0,27,0,3256771,1,0,1,19,0,267829,320063,52234,128,"False",0,27
"17670","Thomas Partey","MID","Arsenal",2.7,0,0,21,1,7.1,6,0.02,0.02,0,0.84,264,0,0,3.1,23.8,"2023-03-12T14:00:00Z",90,9,0,0,0,0,27,0,50380,1,3,0,0,3,1662,2427,765,47,"False",0,27
"17671","Carlos Alcaraz","MID","Southampton",2,0,0,5,0,12.9,693,0.01,0.06,0.05,0.61,267,0,0,1.9,4,"2023-03-12T14:00:00Z",54,14,0,0,0,0,27,0,1717,1,0,0,2,1,198,628,430,50,"False",0,27
"17672","Carlos Alcaraz","MID","Southampton",2,0,0,2,0,4,693,0.02,0.05,0.03,1.48,69,1,0,1.3,8.4,"2023-03-15T19:30:00Z",65,4,0,0,0,0,27,0,1717,1,2,0,1,2,198,628,430,50,"True",0,27
"17673","Gavin Bazunu","GK","Southampton",9.4,0,0,27,1,0,422,0,0,0,0.84,267,0,0,3.1,30.8,"2023-03-12T14:00:00Z",90,14,0,0,0,0,27,4,79548,1,0,0,0,7,7692,10126,2434,45,"False",0,27
"17674","Gavin Bazunu","GK","Southampton",9.4,0,0,12,0,0,422,0,0,0,2.01,69,2,0,1.8,18.2,"2023-03-15T19:30:00Z",90,4,0,0,0,0,27,2,79548,1,2,0,0,1,7692,10126,2434,45,"True",0,27
"17677","Mathias Jorgensen","DEF","Brentford",0.5,0,0,0,0,0,595,0,0,0,0,263,0,0,0,0,"2023-03-11T15:00:00Z",0,8,0,0,0,0,27,0,93224,0,0,1,0,0,-3387,1313,4700,40,"False",0,27
"17678","Mathias Jorgensen","DEF","Brentford",0.5,0,0,0,0,0,595,0,0,0,0,69,0,0,0,0,"2023-03-15T19:30:00Z",0,17,0,0,0,0,27,0,93224,0,2,0,0,0,-3387,1313,4700,40,"False",0,27
"17680","Lyanco Silveira Neves Vojnovic","DEF","Southampton",-0.6,0,0,0,0,0,413,0,0,0,0,267,0,0,0,0,"2023-03-12T14:00:00Z",0,14,0,0,0,0,27,0,5139,0,0,0,0,0,-38,41,79,44,"False",0,27
"17681","Lyanco Silveira Neves Vojnovic","DEF","Southampton",-0.6,0,0,0,0,0,413,0,0,0,0,69,0,0,0,0,"2023-03-15T19:30:00Z",0,4,0,0,0,0,27,0,5139,0,2,0,0,0,-38,41,79,44,"True",0,27
"17682","Thomas Strakosha","GK","Brentford",0,0,0,0,0,0,517,0,0,0,0,263,0,0,0,0,"2023-03-11T15:00:00Z",0,8,0,0,0,0,27,0,13300,0,0,1,0,0,-75,57,132,43,"False",0,27
"17683","Thomas Strakosha","GK","Brentford",0,0,0,0,0,0,517,0,0,0,0,69,0,0,0,0,"2023-03-15T19:30:00Z",0,17,0,0,0,0,27,0,13300,0,2,0,0,0,-75,57,132,43,"False",0,27
"17684","Jordan Smith","GK","Nott'm Forest",0,0,0,0,0,0,675,0,0,0,0,269,0,0,0,0,"2023-03-11T15:00:00Z",0,18,0,0,0,0,27,0,573,0,1,3,0,0,-23,0,23,40,"False",0,27
"17686","Karl Hein","GK","Arsenal",0.5,0,0,0,0,0,655,0,0,0,0,264,0,0,0,0,"2023-03-12T14:00:00Z",0,9,0,0,0,0,27,0,1800,0,3,0,0,0,1,61,60,39,"False",0,27
"17691","Giulian Biancone","DEF","Nott'm Forest",0,0,0,0,0,0,399,0,0,0,0,269,0,0,0,0,"2023-03-11T15:00:00Z",0,18,0,0,0,0,27,0,3909,0,1,3,0,0,-23,4,27,42,"False",0,27
"17695","William Saliba","DEF","Arsenal",4.2,0,1,34,1,0.3,26,0,0.02,0.02,0.84,264,0,0,3.5,32,"2023-03-12T14:00:00Z",90,9,0,0,0,0,27,0,3738497,1,3,0,3,7,-77984,32311,110295,53,"False",0,27
"17698","Jakub Kiwior","DEF","Arsenal",0.5,0,0,0,0,0,710,0,0,0,0,264,0,0,0,0,"2023-03-12T14:00:00Z",0,9,0,0,0,0,27,0,1045,0,3,0,0,0,41,117,76,40,"False",0,27
"17707","Aaron Ramsdale","GK","Arsenal",4.3,0,0,24,1,0,15,0,0,0,0.84,264,0,0,1.5,15,"2023-03-12T14:00:00Z",90,9,0,0,0,0,27,2,1344284,1,3,0,0,6,-34685,12960,47645,49,"False",0,27
"17715","Harvey Davies","GK","Liverpool",1,0,0,0,0,0,592,0,0,0,0,261,0,0,0,0,"2023-03-11T12:30:00Z",0,3,0,0,0,0,27,0,2961,0,0,1,0,0,-23,14,37,40,"False",0,27
"17721","Harry Toffolo","DEF","Nott'm Forest",0.2,0,0,0,0,0,523,0,0,0,0,269,0,0,0,0,"2023-03-11T15:00:00Z",0,18,0,0,0,0,27,0,8565,0,1,3,0,0,-43,23,66,43,"False",0,27
"17722","Jefferson Lerma Solís","MID","Bournemouth",1.3,0,0,9,1,1.1,64,0,0,0,1.67,261,0,0,1.1,9.4,"2023-03-11T12:30:00Z",80,12,0,0,0,0,27,0,43653,1,0,1,0,3,-989,146,1135,47,"True",0,27
"17726","Chris Mepham","DEF","Bournemouth",-1.5,0,0,0,0,0,71,0,0,0,0,261,0,0,0,0,"2023-03-11T12:30:00Z",0,12,0,0,0,0,27,0,11419,0,0,1,0,0,-52,192,244,43,"True",0,27
"17728","Willy Caballero","GK","Southampton",-1,0,0,0,0,0,424,0,0,0,0,267,0,0,0,0,"2023-03-12T14:00:00Z",0,14,0,0,0,0,27,0,84626,0,0,0,0,0,-980,173,1153,39,"False",0,27
"17729","Willy Caballero","GK","Southampton",-1,0,0,0,0,0,424,0,0,0,0,69,0,0,0,0,"2023-03-15T19:30:00Z",0,4,0,0,0,0,27,0,84626,0,2,0,0,0,-980,173,1153,39,"True",0,27
"17730","Alex Mighten","MID","Nott'm Forest",0,0,0,0,0,0,395,0,0,0,0,269,0,0,0,0,"2023-03-11T15:00:00Z",0,18,0,0,0,0,27,0,1131,0,1,3,0,0,-2,0,2,49,"False",0,27
"17733","Josh Dasilva","MID","Brentford",2.9,0,0,3,0,1.4,83,0.06,0.11,0.05,0.03,263,0,0,1,2,"2023-03-11T15:00:00Z",28,8,0,0,0,0,27,0,421716,0,0,1,7,1,-9632,12828,22460,41,"False",0,27
"17734","Josh Dasilva","MID","Brentford",2.9,0,0,0,0,0,83,0,0,0,0,69,0,0,0,0,"2023-03-15T19:30:00Z",0,17,0,0,0,0,27,0,421716,0,2,0,0,0,-9632,12828,22460,41,"False",0,27
"17735","Roberto Firmino","FWD","Liverpool",3.4,0,0,4,0,6.4,279,0.06,0.06,0,0.06,261,0,0,1.1,5,"2023-03-11T12:30:00Z",24,3,0,0,0,0,27,0,316873,0,0,1,0,1,-5929,5031,10960,80,"False",0,27
"17736","Thiago Alcántara do Nascimento","MID","Liverpool",0,0,0,0,0,0,277,0,0,0,0,261,0,0,0,0,"2023-03-11T12:30:00Z",0,3,0,0,0,0,27,0,69781,0,0,1,0,0,-1172,15,1187,51,"False",0,27
"17742","Moussa Niakhaté","DEF","Nott'm Forest",0,0,0,0,0,0,507,0,0,0,0,269,0,0,0,0,"2023-03-11T15:00:00Z",0,18,0,0,0,0,27,0,4668,0,1,3,0,0,-17,5,22,43,"False",0,27
"17744","Kyle Walker-Peters","DEF","Southampton",5.4,0,2,29,1,6.8,409,0.31,0.37,0.06,0.84,267,0,0,5.8,26.2,"2023-03-12T14:00:00Z",90,14,0,0,0,0,27,0,73481,1,0,0,25,8,2104,3168,1064,44,"False",0,27
"17745","Kyle Walker-Peters","DEF","Southampton",5.4,0,0,4,0,15.9,409,0.07,0.07,0,1.45,69,1,0,2.8,7.6,"2023-03-15T19:30:00Z",58,4,0,0,0,0,27,0,73481,1,2,0,4,1,2104,3168,1064,44,"True",0,27
"17746","Joe Rothwell","MID","Bournemouth",1.5,0,0,9,1,1.1,505,0,0,0,1.75,261,0,0,0.8,5,"2023-03-11T12:30:00Z",90,12,0,0,0,0,27,0,817,1,0,1,2,3,92,134,42,49,"True",0,27
"17747","Nuno Varela Tavares","DEF","Arsenal",0,0,0,0,0,0,17,0,0,0,0,264,0,0,0,0,"2023-03-12T14:00:00Z",0,9,0,0,0,0,27,0,772,0,3,0,0,0,-1,0,1,45,"False",0,27
"17750","Saman Ghoddos","MID","Brentford",0.9,0,0,3,0,14.3,87,0.07,0.07,0,0,263,0,0,1.6,2,"2023-03-11T15:00:00Z",3,8,0,0,0,0,27,0,2665,0,0,1,0,1,2,31,29,48,"False",0,27
"17751","Saman Ghoddos","MID","Brentford",0.9,0,0,0,0,0,87,0,0,0,0,69,0,0,0,0,"2023-03-15T19:30:00Z",0,17,0,0,0,0,27,0,2665,0,2,0,0,0,2,31,29,48,"False",0,27
"17752","Arthur Henrique Ramos de Oliveira Melo","MID","Liverpool",0.8,0,0,0,0,0,620,0,0,0,0,261,0,0,0,0,"2023-03-11T12:30:00Z",0,3,0,0,0,0,27,0,2490,0,0,1,0,0,-22,5,27,48,"False",0,27
"17755","Antony Matheus dos Santos","MID","Man Utd",1.8,0,0,9,1,22,609,0.07,0.1,0.03,1.11,267,0,0,3.3,7,"2023-03-12T14:00:00Z",73,17,0,0,0,0,27,0,309107,1,0,0,4,3,-966,3931,4897,73,"True",0,27
"17760","Ben Pearson","MID","Bournemouth",0,0,0,0,0,0,68,0,0,0,0,261,0,0,0,0,"2023-03-11T12:30:00Z",0,12,0,0,0,0,27,0,14855,0,0,1,0,0,-151,0,151,44,"True",0,27
"17761","Joel Matip","DEF","Liverpool",2.2,0,0,0,0,0,276,0,0,0,0,261,0,0,0,0,"2023-03-11T12:30:00Z",0,3,0,0,0,0,27,0,99456,0,0,1,0,0,-7058,1138,8196,59,"False",0,27
"17762","Daniel Adu-Adjei","FWD","Bournemouth",-1,0,0,0,0,0,695,0,0,0,0,261,0,0,0,0,"2023-03-11T12:30:00Z",0,12,0,0,0,0,27,0,1563,0,0,1,0,0,-31,307,338,45,"True",0,27
"17765","Fabio Henrique Tavares","MID","Liverpool",2.6,0,0,12,0,1.3,282,0,0.03,0.02,0.8,261,1,0,0.6,1.8,"2023-03-11T12:30:00Z",64,3,0,0,0,0,27,0,87717,1,0,1,3,2,-2160,630,2790,52,"False",0,27
"17769","Willy Boly","DEF","Nott'm Forest",0,0,0,0,0,0,474,0,0,0,0,269,0,0,0,0,"2023-03-11T15:00:00Z",0,18,0,0,0,0,27,0,16936,0,1,3,0,0,-765,30,795,42,"False",0,27
"17772","Mads Roerslev Rasmussen","DEF","Brentford",0.9,0,0,0,0,0,90,0,0,0,0,263,0,0,0,0,"2023-03-11T15:00:00Z",0,8,0,0,0,0,27,0,8337,0,0,1,0,0,103,492,389,43,"False",0,27
"17773","Mads Roerslev Rasmussen","DEF","Brentford",0.9,0,0,0,0,0,90,0,0,0,0,69,0,0,0,0,"2023-03-15T19:30:00Z",0,17,0,0,0,0,27,0,8337,0,2,0,0,0,103,492,389,43,"False",0,27
"17774","Paul Onuachu","FWD","Southampton",1,0,0,3,0,0,732,0,0,0,0,267,0,0,0,0,"2023-03-12T14:00:00Z",5,14,0,0,0,0,27,0,3701,0,0,0,0,1,-613,489,1102,55,"False",0,27
"17775","Paul Onuachu","FWD","Southampton",1,0,0,3,0,0.5,732,0,0,0,0.53,69,1,0,0.1,0.2,"2023-03-15T19:30:00Z",24,4,0,0,0,0,27,0,3701,0,2,0,0,1,-613,489,1102,55,"True",0,27
"17781","Mads Bech Sørensen","DEF","Brentford",0,0,0,0,0,0,91,0,0,0,0,263,0,0,0,0,"2023-03-11T15:00:00Z",0,8,0,0,0,0,27,0,3435,0,0,1,0,0,-10,0,10,45,"False",0,27
"17782","Mads Bech Sørensen","DEF","Brentford",0,0,0,0,0,0,91,0,0,0,0,69,0,0,0,0,"2023-03-15T19:30:00Z",0,17,0,0,0,0,27,0,3435,0,2,0,0,0,-10,0,10,45,"False",0,27
"17784","Granit Xhaka","MID","Arsenal",2.8,0,0,15,1,15.7,3,0.06,0.19,0.13,0.84,264,0,0,5.1,12,"2023-03-12T14:00:00Z",90,9,0,0,0,0,27,0,286327,1,3,0,23,3,-13740,2599,16339,49,"False",0,27
"17785","Nathan Bishop","GK","Man Utd",0.5,0,0,0,0,0,656,0,0,0,0,267,0,0,0,0,"2023-03-12T14:00:00Z",0,17,0,0,0,0,27,0,1120,0,0,0,0,0,9,35,26,40,"True",0,27
"17786","Lisandro Martínez","DEF","Man Utd",3.8,0,0,27,1,0.3,533,0.01,0.09,0.09,1.14,267,0,0,1.5,6.8,"2023-03-12T14:00:00Z",89,17,0,0,0,0,27,0,739102,1,0,0,8,5,-3402,15909,19311,45,"True",1,27
"17793","Mohamed Elyounoussi","MID","Southampton",1.8,0,0,0,0,0,406,0,0,0,0,267,0,0,0,0,"2023-03-12T14:00:00Z",0,14,0,0,0,0,27,0,6604,0,0,0,0,0,45,250,205,52,"False",0,27
"17794","Mohamed Elyounoussi","MID","Southampton",1.8,0,0,4,0,2.5,406,0.01,0.01,0,1.45,69,1,0,0.7,2.2,"2023-03-15T19:30:00Z",57,4,0,0,0,0,27,0,6604,1,2,0,2,1,45,250,205,52,"True",0,27
"17795","Frank Onyeka","MID","Brentford",1.5,0,0,2,0,1,93,0.01,0.01,0,0.03,263,0,0,0.3,2.2,"2023-03-11T15:00:00Z",16,8,0,0,0,0,27,0,3396,0,0,1,0,1,21,37,16,48,"False",0,27
"17796","Frank Onyeka","MID","Brentford",1.5,0,0,4,0,0,93,0,0,0,0.39,69,0,0,0.5,5.4,"2023-03-15T19:30:00Z",45,17,0,0,0,0,27,0,3396,0,2,0,0,1,21,37,16,48,"False",0,27
"17797","Zidane Iqbal","MID","Man Utd",0.5,0,0,0,0,0,551,0,0,0,0,267,0,0,0,0,"2023-03-12T14:00:00Z",0,17,0,0,0,0,27,0,22791,0,0,0,0,0,-225,86,311,42,"True",0,27
"17804","Luke Chambers","DEF","Liverpool",0,0,0,0,0,0,563,0,0,0,0,261,0,0,0,0,"2023-03-11T12:30:00Z",0,3,0,0,0,0,27,0,10229,0,0,1,0,0,-108,0,108,40,"False",0,27
"17807","Ibrahima Diallo","MID","Southampton",-0.2,0,0,0,0,0,416,0,0,0,0,267,0,0,0,0,"2023-03-12T14:00:00Z",0,14,0,0,0,0,27,0,36770,0,0,0,0,0,-618,166,784,42,"False",0,27
"17808","Ibrahima Diallo","MID","Southampton",-0.2,0,0,9,0,14.8,416,0.02,0.02,0,1.45,69,1,0,2.1,6.4,"2023-03-15T19:30:00Z",57,4,0,0,0,0,27,0,36770,1,2,0,0,1,-618,166,784,42,"True",0,27
"17809","Adam Armstrong","FWD","Southampton",0.2,0,0,2,0,1.2,408,0,0,0,0.03,267,0,0,0.3,0.2,"2023-03-12T14:00:00Z",14,14,0,0,0,0,27,0,84426,0,0,0,2,1,-1336,1658,2994,54,"False",0,27
"17810","Adam Armstrong","FWD","Southampton",0.2,0,0,0,0,0,408,0,0,0,0,69,0,0,0,0,"2023-03-15T19:30:00Z",0,4,0,0,0,0,27,0,84426,0,2,0,0,0,-1336,1658,2994,54,"True",0,27
"17811","Joe Worrall","DEF","Nott'm Forest",2.2,0,0,23,0,10.5,388,0,0.39,0.38,2.05,269,3,1,10.3,51.2,"2023-03-11T15:00:00Z",90,18,0,0,0,0,27,0,15678,1,1,3,41,7,-602,468,1070,42,"False",0,27
"17814","Jorge Luiz Frello Filho","MID","Arsenal",2.3,0,0,0,0,0,130,0,0,0,0,264,0,0,0,0,"2023-03-12T14:00:00Z",0,9,0,0,0,0,27,0,223109,0,3,0,0,0,-2607,1973,4580,58,"False",0,27
"17817","Wayne Hennessey","GK","Nott'm Forest",0,0,0,0,0,0,518,0,0,0,0,269,0,0,0,0,"2023-03-11T15:00:00Z",0,18,0,0,0,0,27,0,172430,0,1,3,0,0,-2782,535,3317,39,"False",0,27
"17822","Ellery Balcombe","GK","Brentford",0,0,0,0,0,0,100,0,0,0,0,263,0,0,0,0,"2023-03-11T15:00:00Z",0,8,0,0,0,0,27,0,5944,0,0,1,0,0,-84,0,84,40,"False",0,27
"17823","Ellery Balcombe","GK","Brentford",0,0,0,0,0,0,100,0,0,0,0,69,0,0,0,0,"2023-03-15T19:30:00Z",0,17,0,0,0,0,27,0,5944,0,2,0,0,0,-84,0,84,40,"False",0,27
"17825","Oleksandr Zinchenko","DEF","Arsenal",6,0,0,27,1,12.2,313,0.01,0.01,0,0.62,264,0,0,2,7.6,"2023-03-12T14:00:00Z",71,9,0,0,0,0,27,0,1613925,1,3,0,0,6,68576,107244,38668,52,"False",0,27
"17831","Richie Laryea","DEF","Nott'm Forest",0,0,0,0,0,0,392,0,0,0,0,269,0,0,0,0,"2023-03-11T15:00:00Z",0,18,0,0,0,0,27,0,1147,0,1,3,0,0,-4,0,4,45,"False",0,27
"17835","James Hill","DEF","Bournemouth",0,0,0,0,0,0,539,0,0,0,0,261,0,0,0,0,"2023-03-11T12:30:00Z",0,12,0,0,0,0,27,0,3887,0,0,1,0,0,-25,0,25,44,"True",0,27
"17836","Adam Smith","DEF","Bournemouth",1.8,0,0,18,1,4.3,57,0.02,0.02,0,1.67,261,0,0,1.2,7.2,"2023-03-11T12:30:00Z",79,12,0,0,0,0,27,0,20058,1,0,1,0,6,37,1275,1238,43,"True",0,27
"17840","Leandro Trossard","MID","Arsenal",2.9,3,3,46,1,44.9,111,0.49,0.72,0.22,0.72,264,0,0,11.8,57.8,"2023-03-12T14:00:00Z",76,9,0,0,0,0,27,0,782502,1,3,0,15,15,-87923,1715,89638,66,"False",0,27
"17844","Jesse Lingard","MID","Nott'm Forest",0.5,0,0,4,0,0.7,527,0,0,0,1.2,269,2,0,0.2,1.2,"2023-03-11T15:00:00Z",45,18,0,0,0,0,27,0,132400,1,1,3,0,1,-465,193,658,54,"False",0,27
"17847","Sam Surridge","FWD","Nott'm Forest",0.2,0,0,0,0,0,391,0,0,0,0,269,0,0,0,0,"2023-03-11T15:00:00Z",0,18,0,0,0,0,27,0,84146,0,1,3,0,0,-1613,1181,2794,47,"False",0,27
"17849","Benjamin White","DEF","Arsenal",5.2,0,0,27,1,17,10,0.14,0.14,0,0.72,264,0,0,2.6,8.8,"2023-03-12T14:00:00Z",79,9,0,0,0,0,27,0,1336752,1,3,0,0,6,15993,72018,56025,47,"False",0,27
"17850","Konstantinos Tsimikas","DEF","Liverpool",3.2,0,0,0,0,0,292,0,0,0,0,261,0,0,0,0,"2023-03-11T12:30:00Z",0,3,0,0,0,0,27,0,27559,0,0,1,0,0,-812,509,1321,44,"False",0,27
"17854","Antoine Semenyo","FWD","Bournemouth",0,0,0,3,0,1,714,0,0.03,0.03,0.08,261,0,0,0.5,0.2,"2023-03-11T12:30:00Z",2,12,0,0,0,0,27,0,2655,0,0,1,4,1,151,646,495,50,"True",0,27
"17855","Mohamed Elneny","MID","Arsenal",0,0,0,0,0,0,4,0,0,0,0,264,0,0,0,0,"2023-03-12T14:00:00Z",0,9,0,0,0,0,27,0,68745,0,3,0,0,0,-1295,283,1578,41,"False",0,27
"17859","Braian Ojeda Rodríguez","MID","Nott'm Forest",0,0,0,0,0,0,396,0,0,0,0,269,0,0,0,0,"2023-03-11T15:00:00Z",0,18,0,0,0,0,27,0,2561,0,1,3,0,0,-22,0,22,45,"False",0,27
"17861","Kieffer Moore","FWD","Bournemouth",-1,0,0,0,0,0,62,0,0,0,0,261,0,0,0,0,"2023-03-11T12:30:00Z",0,12,0,0,0,0,27,0,95732,0,0,1,0,0,-4704,2305,7009,50,"True",0,27
"17863","Michael Dacosta Gonzalez","MID","Bournemouth",-1,0,0,0,0,0,696,0,0,0,0,261,0,0,0,0,"2023-03-11T12:30:00Z",0,12,0,0,0,0,27,0,328,0,0,1,0,0,53,122,69,44,"True",0,27
"17867","Norberto Murara Neto","GK","Bournemouth",4.5,0,3,30,1,0,574,0.01,0.01,0,1.75,261,0,0,3,29.8,"2023-03-11T12:30:00Z",90,12,0,0,0,0,27,5,26837,1,0,1,0,10,1475,2854,1379,45,"True",0,27
"17871","Christian Saydee","FWD","Bournemouth",0,0,0,0,0,0,597,0,0,0,0,261,0,0,0,0,"2023-03-11T12:30:00Z",0,12,0,0,0,0,27,0,2051,0,0,1,0,0,-10,0,10,45,"True",0,27
"17872","Emile Smith Rowe","MID","Arsenal",1.3,0,0,0,0,0,12,0,0,0,0,264,0,0,0,0,"2023-03-12T14:00:00Z",0,9,0,0,0,0,27,0,40804,0,3,0,0,0,490,736,246,56,"False",0,27
"17874","Rico Henry","DEF","Brentford",6.1,0,0,9,0,26.1,85,0.26,0.5,0.24,1.03,263,1,0,7.6,14.6,"2023-03-11T15:00:00Z",86,8,0,0,0,0,27,0,482412,1,0,1,35,2,143497,156419,12922,45,"False",0,27
"17875","Rico Henry","DEF","Brentford",6.1,0,0,20,1,0.6,85,0,0.06,0.06,0.51,69,0,0,1.4,9.6,"2023-03-15T19:30:00Z",90,17,0,0,0,0,27,0,482412,1,2,0,4,6,143497,156419,12922,45,"False",0,27
"17876","Matt Turner","GK","Arsenal",0.5,0,0,0,0,0,24,0,0,0,0,264,0,0,0,0,"2023-03-12T14:00:00Z",0,9,0,0,0,0,27,0,143868,0,3,0,0,0,1693,4210,2517,38,"False",0,27
"17878","Halil Dervişoğlu","FWD","Brentford",0,0,0,0,0,0,541,0,0,0,0,263,0,0,0,0,"2023-03-11T15:00:00Z",0,8,0,0,0,0,27,0,58741,0,0,1,0,0,-377,0,377,45,"False",0,27
"17879","Halil Dervişoğlu","FWD","Brentford",0,0,0,0,0,0,541,0,0,0,0,69,0,0,0,0,"2023-03-15T19:30:00Z",0,17,0,0,0,0,27,0,58741,0,2,0,0,0,-377,0,377,45,"False",0,27
"17881","Sergi Canós Tenés","DEF","Brentford",0,0,0,0,0,0,82,0,0,0,0,263,0,0,0,0,"2023-03-11T15:00:00Z",0,8,0,0,0,0,27,0,9427,0,0,1,0,0,-379,0,379,50,"False",0,27
"17882","Sergi Canós Tenés","DEF","Brentford",0,0,0,0,0,0,82,0,0,0,0,69,0,0,0,0,"2023-03-15T19:30:00Z",0,17,0,0,0,0,27,0,9427,0,2,0,0,0,-379,0,379,50,"False",0,27
"17887","Kevin Schade","MID","Brentford",4.9,0,0,2,0,0.5,688,0.01,0.35,0.34,0.03,263,0,0,1.9,0,"2023-03-11T15:00:00Z",28,8,0,0,0,0,27,0,503,0,0,1,19,1,126,163,37,49,"False",0,27
"17888","Kevin Schade","MID","Brentford",4.9,0,0,10,1,21.5,688,0.03,0.09,0.06,0.43,69,0,0,4.2,8.6,"2023-03-15T19:30:00Z",64,17,0,0,0,0,27,0,503,1,2,0,12,3,126,163,37,49,"False",0,27
"17890","Harvey Elliott","MID","Liverpool",3.4,0,0,7,0,2.5,294,0.09,0.09,0,0.8,261,1,0,0.4,1.8,"2023-03-11T12:30:00Z",45,3,0,0,0,0,27,0,69705,1,0,1,0,1,-1024,2694,3718,49,"False",0,27
"17895","Yan Valery","DEF","Southampton",0,0,0,0,0,0,414,0,0,0,0,267,0,0,0,0,"2023-03-12T14:00:00Z",0,14,0,0,0,0,27,0,31991,0,0,0,0,0,-251,0,251,40,"False",0,27
"17896","Yan Valery","DEF","Southampton",0,0,0,0,0,0,414,0,0,0,0,69,0,0,0,0,"2023-03-15T19:30:00Z",0,4,0,0,0,0,27,0,31991,0,2,0,0,0,-251,0,251,40,"True",0,27
"17899","Phil Jones","DEF","Man Utd",0.5,0,0,0,0,0,328,0,0,0,0,267,0,0,0,0,"2023-03-12T14:00:00Z",0,17,0,0,0,0,27,0,63149,0,0,0,0,0,-367,322,689,39,"True",0,27
"17901","Ryan Trevitt","MID","Brentford",0.5,0,0,0,0,0,632,0,0,0,0,263,0,0,0,0,"2023-03-11T15:00:00Z",0,8,0,0,0,0,27,0,842,0,0,1,0,0,21,74,53,44,"False",0,27
"17902","Ryan Trevitt","MID","Brentford",0.5,0,0,0,0,0,632,0,0,0,0,69,0,0,0,0,"2023-03-15T19:30:00Z",0,17,0,0,0,0,27,0,842,0,2,0,0,0,21,74,53,44,"False",0,27
"17903","Emiliano Marcondes","MID","Bournemouth",0,0,0,0,0,0,63,0,0,0,0,261,0,0,0,0,"2023-03-11T12:30:00Z",0,12,0,0,0,0,27,0,1717,0,0,1,0,0,-7,0,7,47,"True",0,27
"17905","James Bree","DEF","Southampton",-0.6,0,0,0,0,0,716,0,0,0,0,267,0,0,0,0,"2023-03-12T14:00:00Z",0,14,0,0,0,0,27,0,738,0,0,0,0,0,11,74,63,45,"False",0,27
"17906","James Bree","DEF","Southampton",-0.6,0,0,9,0,5.8,716,0.16,0.16,0,0.56,69,1,0,1.7,9.6,"2023-03-15T19:30:00Z",31,4,0,0,0,0,27,0,738,0,2,0,2,1,11,74,63,45,"True",0,27
"17908","Joe Lolley","MID","Nott'm Forest",0,0,0,0,0,0,384,0,0,0,0,269,0,0,0,0,"2023-03-11T15:00:00Z",0,18,0,0,0,0,27,0,1263,0,1,3,0,0,-5,0,5,49,"False",0,27
"17909","Yoane Wissa","MID","Brentford",6.5,0,0,1,0,1.1,89,0,0,0,0.03,263,0,0,0.2,1.2,"2023-03-11T15:00:00Z",16,8,0,0,0,0,27,0,30188,0,0,1,0,1,6317,7889,1572,53,"False",0,27
"17910","Yoane Wissa","MID","Brentford",6.5,0,0,23,0,0.3,89,0,0.46,0.46,0.08,69,0,1,5.3,35.2,"2023-03-15T19:30:00Z",25,17,0,0,0,0,27,0,30188,0,2,0,17,6,6317,7889,1572,53,"False",0,27
